"numericalId","key","startTime","endTime","duration","type","CodPanelista","DEVICE","SEXO","EDAD","EDADR","NSE","ZONA","B1","B2","B2#98#value","B3","B3#98#value","C1","C2","C3_1","C3_2","C3_3","C3_4","C3_5","C3_6","C3_7","C3_8","C3_9","C3_10","C3_11","C3_12","C3_13","C3_14","C3_15","C3_16","C5a","C5b","C5b#98#value","A1","A2#1","A2#2","A2#3","A2#4","O1_1","O1_2","O1_3","O1_4","O1_5","O1_6","O1_7","O1_8","O1_9","O1_10","O2_1","O2_2","O2_3","O2_4","O2_5","O2_6","O2_7","O2_8","O2_9","O2_10","O2_11","O2_12","O2_13","O2_14","O3_1","O3_2","O3_3","O3_4","O3_5","O3_6","O3_7","O3_8","O3_9","O3_10","O4_1","O4_2","O4_3","O4_4","O4_5","O4_6","O4_7","O4_8","O4_9","O4_10","O4_11","O4_12","O5","E2","E3","E4","S5#1","S5#2","S5#3","S5#4","S5#5","S5#6","S5#7","S5#8","S5#9","S5#10","S5#11","S5#12","S5#13","S5#14","S5#15","S5#16","S5#17","S5#18","S5#99","T6#1","T6#2","T6#5","T6#6","T6#7","T6#8","T6#9","T6#11","T6#12","T6#14","T6#15","T6#99","M4","M5","M6","M6b_T","M6b_T#1#value","M7","M8","M9","M10","M11_1","M11_2","M11_3","M11_4","M11_5","M11_6","M11_7","M11_8","M12_1","M12_2","M12_3","M12_4","M12_5","M12_6","M13#1","M13#2","M13#3","M13#4","M13#5","M13#6","M13#7","M13#99","M14","M15","M16_1","M16_2","M16_3","M16_4","M16_5","M16_6","M16_7","M16_8","M16_9","M16R_1","M16R_2","M17","M18_1","M18_2","M18_3","M18_4","M18_5","M18_6","M18_7","M18_8","NSE_RECOD","C3_1_RECOD","C3_2_RECOD","C3_3_RECOD","C3_4_RECOD","C3_5_RECOD","C3_6_RECOD","C3_7_RECOD","C3_8_RECOD","C3_9_RECOD","C3_10_RECOD","C3_11_RECOD","C3_12_RECOD","C3_13_RECOD","C3_14_RECOD","C3_15_REOD","C3_16_RECOD","O4_1_RECOD","O4_2_RECOD","O4_3_RECOD","O4_4_RECOD","O4_5_RECOD","O4_6_RECOD","O4_7_RECOD","O4_8_RECOD","O4_9_RECOD","O4_10_RECOD","O4_11_RECOD","O4_12_RECOD","NSE_sint","educ_recod","ZM12_4","ZM12_6","dieta_dummy","femenino_dummy","clase_alta_dummy","clase_media_dummy","clase_baja_dummy","deuda","MR1","MR2","MR3","MR4","MR5","MR6","PA1","PA2","Consumo_Critico","Eficiencia_Hogar","Planificacion","Facilidad_reciclaje","Percep_responsabilidad","situacion_financiera.x","situacion_financiera.y"
548708465,"ff3075b7-dd46-4622-a6e4-52e3bd7ee1c6",2023-07-19 20:36:56,2023-07-19 20:50:26,809,"complete","b6978926c47bca4b",1,1,53,5,7,5,1,NA,".",6,NA,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,NA,".",4,0,1,0,0,1,1,1,2,1,1,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"son personas que viven comprando",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,NA,".",2,6,4,1,2,2,1,2,1,2,2,2,0,1,52,100,2,0,1,1,0,0,0,1,1,0,110000,2,NA,NA,NA,NA,NA,1,NA,NA,2,6,9,1,4000,5000,0,0,60000,0,34000,23000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,-0.236810161661106,-0.436663091378588,0,0,0,0,1,1,0.159560350898713,-0.912660276702553,0.29480167017885,-0.633980744972267,-0.668434253079111,-0.849144029075907,0.291265222740868,-0.343457345986608,-0.114822509873978,-0.868090482523133,-0.513002028381281,0.113685738701568,-0.645477502951555,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548708718,"592ccffc-1e92-4cbb-960e-735b1900c180",2023-07-19 20:37:58,2023-07-19 21:24:45,949,"complete","0ac2cbb0ccc2bb2d",3,1,27,3,6,14,1,NA,".",2,NA,4,5,5,4,5,5,4,3,3,5,3,4,5,3,4,3,4,4,3,1,NA,6,0,1,0,0,2,1,3,5,4,1,3,3,2,3,4,5,5,4,4,1,2,3,3,3,3,3,2,5,3,2,2,3,2,3,3,1,1,4,4,3,3,3,4,5,4,1,3,2,1,4,"Las personas que consumimos o reciclamos",1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,NA,".",1,1,7,1,2,2,2,2,2,1,2,1,1,1,28,32,1,0,1,1,0,0,0,1,0,0,20000,3,NA,NA,NA,2,NA,NA,NA,NA,1,9,4,3,13000,14000,60000,25000,1e+05,20000,5490,0,3,3,3,3,3,3,2,2,3,2,3,3,2,3,2,3,3,1,2,2,2,1,1,1,3,2,3,3,1,4,2,-0.301553667509944,-0.436663091378588,0,0,0,0,1,1,-0.0632145739628126,-0.0504190688004827,0.0288859995152806,-0.159427230538737,-0.301297523191659,0.023811636608348,0.485654696653367,0.805255112751647,0.0640384676775661,-0.0518350456346523,-0.231329904236109,0.00618742199834359,-0.311374389202349,"Déficit (Gasta más)","Déficit (Gasta más)"
548708777,"59505560-a3fe-4264-8b4e-20b2d84b6f1a",2023-07-19 20:38:12,2023-07-19 20:53:28,915,"complete","d520a151975db34a",3,1,23,2,6,13,1,NA,".",3,NA,4,4,4,4,3,3,2,3,4,3,1,4,4,3,2,3,3,3,2,NA,".",3,0,1,1,0,2,1,5,4,3,1,1,1,4,1,4,5,1,1,1,2,1,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,2,3,3,2,2,4,4,3,4,4,2,3,"Vivimos...",1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,8,4,1,NA,".",8,5,5,1,1,2,1,2,1,1,2,2,0,3,999,1000,2,350,0,0,0,0,0,1,0,0,180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4000,80000,0,50000,180000,0,50000,0,3,3,3,2,2,1,2,3,2,1,3,3,2,1,2,2,2,3,2,2,3,3,1,1,2,1,1,3,2,4,3,0.62008918045587,1.96094042178263,0,0,0,0,1,1,-1.51982180963739,-1.07787259747624,0.374376487661047,-0.0140028201086195,-0.378800702411423,-0.765636365038564,0.336691941195778,-0.15038211938582,-1.72809821292353,-1.24919324036176,-0.938009181706073,0.194981638623209,-0.520438757215139,"Déficit (Gasta más)","Déficit (Gasta más)"
548708996,"a229f606-1f8d-4497-8023-2e49128679e8",2023-07-19 20:39:12,2023-07-19 21:12:45,2012,"complete","41173184cd9c2036",3,2,51,5,6,13,1,NA,".",6,NA,4,3,4,3,1,1,2,1,2,1,2,3,5,2,1,3,2,2,3,3,NA,2,0,0,1,0,3,1,3,2,2,2,3,2,3,3,2,2,2,2,1,2,1,2,3,2,2,1,2,2,2,3,2,2,2,3,1,1,3,3,2,2,2,2,2,4,2,2,2,3,4,3,"Dinero mucho consumo",2,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,NA,".",NA,NA,5,1,1,1,1,1,1,1,2,2,2,2,75,100,3,50,1,1,0,0,0,0,0,0,500,1,NA,2,NA,NA,1,NA,NA,NA,NA,5,2,3,15000,35000,1e+05,770000,350000,50000,10000,0,3,3,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,3,3,3,3,3,1,3,3,3,2,1,2,4,1,-0.236810161661106,-0.0941483037841284,0,1,0,0,1,1,-0.443448287576635,-1.31960752345144,0.935021578451385,-0.221396649381442,-0.339678888035042,-0.410778831337723,-0.288021576185146,-0.413540842932211,-0.503675779635639,-1.42625261448628,-0.772081895500762,0.468301548999194,-0.282623424333928,"Déficit (Gasta más)","Déficit (Gasta más)"
548709004,"3e870deb-d3a7-4e05-8363-fe2af7a75313",2023-07-19 20:39:15,2023-07-19 20:58:03,1127,"complete","a0f21ba28c72b7b9",3,1,54,5,6,13,1,NA,".",2,NA,1,1,4,2,4,3,3,4,2,3,2,4,4,2,4,3,4,2,3,1,NA,2,1,1,0,0,1,1,3,1,1,1,2,2,2,2,5,2,3,4,1,3,2,3,4,3,2,3,2,4,3,1,1,3,2,2,1,1,1,2,3,4,4,3,4,2,4,1,4,3,4,4,"Capitalismo",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1,NA,".",7,5,4,1,2,2,2,2,2,1,2,2,0,1,25,25,2,70,0,0,0,1,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10000,10000,0,10000,440000,20000,10000,0,3,3,1,3,2,2,3,1,2,1,3,3,1,3,2,3,1,2,1,1,2,1,3,1,3,1,2,1,1,4,5,-0.308218440170854,0.0428576112536555,0,0,0,0,1,0,-0.713957969055776,-0.757391161445538,-0.381668573270112,-0.656741881400578,-0.434417908073301,-0.768259117045551,-0.23278945696423,-0.0862000126811547,-0.539259188935338,-0.761062437987514,-0.471890418784552,-0.199414116527849,-0.381062338406717,"Déficit (Gasta más)","Déficit (Gasta más)"
548709142,"f1f73d25-64a2-4f57-8a40-6905f88d888d",2023-07-19 20:40:01,2023-07-19 21:03:06,1383,"complete","7c3d7c79df7ccc22",3,2,18,2,6,10,1,NA,".",6,NA,1,1,3,2,4,4,3,4,2,4,3,3,3,3,3,3,3,5,3,1,NA,5,0,1,0,0,1,1,3,2,3,1,4,1,2,4,4,5,4,3,5,3,3,4,2,2,2,3,3,5,3,2,1,3,1,1,2,1,2,4,2,3,3,3,4,4,4,3,3,4,2,3,"Los ciudadanos",1,5,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,1,NA,".",NA,NA,5,3,2,2,2,2,2,1,2,1,0,1,20,60,1,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12000,33000,0,0,80000,0,10990,10000,3,2,1,3,3,2,3,1,3,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,2,2,1,3,2,4,2,-0.274894576866305,-0.436663091378588,0,1,0,0,1,0,-0.556254820596892,-0.0496162059754367,0.0290243759119005,-0.517972127542076,-0.0716923520716996,0.070825174345032,0.0909658789798146,-0.0902894913131728,-0.671409950057568,-0.121602260502493,-0.111590914193332,-0.00638557899191593,-0.317215182673058,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548709461,"86232d92-68c3-4ffc-b3d7-94ff3b72bead",2023-07-19 20:41:25,2023-07-19 21:00:19,1133,"complete","df2097d498a0b8ba",3,2,23,2,6,13,1,NA,".",2,NA,5,4,4,5,5,5,5,3,3,5,3,1,1,5,5,1,4,5,1,NA,".",5,0,1,0,0,3,1,5,3,4,1,3,3,5,3,3,1,3,3,3,1,1,2,3,2,3,3,4,3,2,2,3,2,3,4,2,4,1,5,5,1,4,3,4,4,4,1,4,1,2,3,"Consumidores",2,NA,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,5,4,1,NA,".",NA,1,5,1,1,1,1,2,1,1,2,1,0,2,30,50,6,150,0,0,0,0,0,1,0,0,250000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,50000,1e+05,0,30000,250000,50000,30000,20000,3,3,3,3,3,3,2,2,3,2,1,1,3,3,1,3,3,1,3,1,2,1,1,1,3,1,3,3,2,4,2,-0.284415680667604,0.590881271404791,0,1,0,0,1,1,0.13397943077847,-1.17782260363688,-0.180613239158949,0.507792474710097,-0.658750305929512,0.0549059068960161,0.744568602082008,0.0517542469978989,-0.454984262383062,-1.03203739299661,-0.678642960744008,-0.0735466711484566,-0.532628440433421,"Déficit (Gasta más)","Déficit (Gasta más)"
548710134,"116dc4ed-32ed-4f61-ab2d-efc6676a5c66",2023-07-19 20:44:55,2023-07-19 21:00:22,926,"complete","cf100d03c370b104",3,2,70,7,6,13,1,NA,".",1,NA,5,1,4,4,4,5,3,2,1,4,1,1,4,3,3,2,2,2,1,NA,".",5,1,0,0,0,3,3,3,1,1,3,5,3,3,5,5,5,5,5,3,5,5,5,5,3,3,3,3,5,5,3,3,5,3,5,3,1,1,5,2,3,4,4,4,1,5,1,1,5,4,1,"Mala costumbre",1,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,NA,".",NA,1,5,1,1,2,1,2,2,2,2,1,1,1,60,120,2,50,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20000,25000,0,30000,70000,10000,40000,50000,3,3,3,3,3,2,1,1,3,1,1,3,2,2,1,1,1,3,2,1,1,1,3,1,3,3,1,1,3,4,1,-0.217767954058506,-0.0941483037841284,0,1,0,0,1,0,0.383990517015519,0.690843604357286,-0.278364121161934,-0.15781110599161,0.644124011688908,0.500892672444947,-0.501455604675448,0.0241712644040631,0.740250897719252,0.734180420355894,1.00146674751006,-0.134288269919852,0.558334594251118,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710178,"9c094b52-8488-47c9-b6e0-e51083a84479",2023-07-19 20:45:08,2023-07-19 21:08:49,1420,"complete","1dd3d7657b1b9858",3,2,21,2,5,13,1,NA,".",6,NA,5,1,1,5,3,4,4,3,1,3,1,2,4,4,3,3,4,4,3,1,NA,4,1,0,0,0,3,2,4,4,3,2,3,2,2,2,4,5,4,5,3,4,4,3,3,2,3,2,2,4,2,2,2,2,2,2,2,1,2,4,1,4,4,3,4,1,3,3,5,5,2,3,"Compras innecesarias",2,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,8,4,1,NA,".",3,5,5,3,1,1,1,2,2,1,2,1,2,2,30,10,2,200,0,1,0,0,0,0,0,0,3e+05,2,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,4,20000,15000,10000,0,150000,60000,50000,45000,2,1,3,2,3,3,2,1,2,1,1,3,3,2,2,3,3,3,1,1,2,1,3,2,2,1,1,3,2,3,3,-0.322500095872803,0.933396058999251,0,1,0,1,0,1,-0.327305313849757,-0.188474460757904,-0.388204822097965,-0.0730078870626949,0.0730461681875415,-0.0310041997187145,-0.210213993948776,-0.225668969926054,-0.454683443476275,-0.155433026496419,-0.434986702939369,-0.205750921460559,-0.0558242536705223,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710230,"876a2aea-4cd3-4255-b76c-19adc02afa82",2023-07-19 20:45:24,2023-07-19 21:10:11,1486,"complete","040b5b4563632928",1,1,69,7,5,13,1,NA,".",1,NA,4,2,4,1,5,5,3,4,1,5,1,5,2,2,2,1,5,3,1,NA,".",1,0,1,0,0,2,1,4,1,1,1,2,3,5,1,5,5,5,5,2,5,5,4,5,4,3,2,1,5,4,1,1,4,1,3,2,1,1,3,1,4,5,3,5,1,2,2,4,4,1,1,"liquidaciones fuera de temporada, dias de descuentos, liquidaciones de stock, comprar sin necesitarlo.",NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8,2,1,NA,".",6,NA,10,1,1,2,1,2,1,2,2,2,0,1,40,40,1,40,0,1,0,0,0,1,1,0,5e+05,3,NA,1,NA,2,NA,NA,NA,NA,NA,2,4,2,5000,5000,0,0,150000,10000,25000,0,2,3,1,3,3,2,3,1,3,1,3,1,1,1,1,3,2,3,1,1,2,1,3,3,3,1,1,3,3,3,3,-0.293936784468904,-0.16265126130302,0,0,0,1,0,1,-0.519222121766331,0.291812095679431,-1.1890640892809,0.00160165600770811,0.330438363644078,-0.3954673872118,-0.85349561988338,-0.0295102132487459,-0.218254178705735,0.320444886642182,-0.060133042977046,-0.585739998358491,0.481770211645064,"Sin datos","Sin datos"
548710233,"24c7edb7-9a93-42f2-aff6-b805e3e69957",2023-07-19 20:45:27,2023-07-19 21:10:50,1521,"complete","b9c422d0db1f79c8",1,1,77,7,5,13,1,NA,".",1,NA,5,3,4,4,3,4,4,4,3,3,2,4,4,3,2,1,2,4,3,3,NA,1,0,0,1,0,1,2,4,1,4,3,1,3,2,4,5,5,5,5,5,3,4,4,3,4,4,4,2,4,5,3,1,5,4,4,2,2,3,4,2,2,2,3,3,3,2,1,2,3,3,2,"es una perversion cultural que impulsa a una sociedad al consumo desmedido y sin sentido..que solo afecta su bolsillo y su salud mental",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,4,1,1,NA,".",7,1,4,1,1,2,1,2,2,2,2,1,1,2,72,180,7,300,1,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12000,32000,20000,16000,3e+05,10000,25000,0,2,3,3,2,3,3,3,2,2,1,3,3,2,1,1,1,3,3,3,3,2,2,2,3,3,3,2,2,3,3,1,-0.160641331250708,1.61842563418817,0,0,0,1,0,0,0.38240970351141,0.398922018883977,0.764388057023439,-0.46378281183609,0.276098317107864,-0.183029001883517,0.0643268480752795,-0.187892139807126,0.329882759130248,0.771737285979933,0.261303750651987,0.3436451127708,0.566126675445269,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710290,"7aaaa1c8-c9e9-4ab8-9d06-769bf03a854c",2023-07-19 20:45:43,2023-07-19 21:15:06,1763,"complete","2ff266481146d7ba",3,2,68,7,6,8,1,NA,".",2,NA,3,3,4,5,5,5,2,4,2,4,3,3,4,3,4,4,3,2,3,1,NA,1,1,0,0,0,1,1,2,1,5,5,4,4,4,4,5,5,5,5,5,5,2,3,1,4,3,3,1,5,5,1,2,5,1,2,3,1,1,3,2,2,1,4,2,1,4,2,4,3,2,2,"La mayor!a son consumidores,no es mi caso,tal vez dependen los sueldos.",2,1,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,NA,".",NA,1,5,1,1,2,1,2,2,2,2,1,1,1,120,380,2,30,0,0,0,0,0,1,0,0,28,2,NA,NA,NA,2,NA,1,NA,NA,NA,6,4,2,25,35,43,60,300,19,28,0,3,3,3,3,3,1,3,1,3,2,2,3,2,3,3,2,1,3,3,3,1,3,3,1,3,1,2,3,3,4,4,0.0297807447752869,-0.231154218821912,0,1,0,0,1,1,0.195218032489821,0.545808913821137,1.39077157133548,-0.378964602324946,0.319351565341039,0.33510634563263,0.232043055367112,0.295670659020051,0.876385929114139,0.596621187374986,-0.108158035699291,0.680860093827753,0.390952794242016,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710452,"e834a739-a57c-4c47-8788-8a9ce2d16c74",2023-07-19 20:46:33,2023-07-19 21:09:30,1376,"complete","002a96b8b9125f13",3,2,22,2,6,4,1,NA,".",3,NA,5,1,4,2,1,5,2,3,1,5,1,4,4,1,4,2,3,5,3,1,NA,3,0,1,0,0,5,1,5,5,3,3,4,1,5,5,4,3,3,4,4,2,3,4,5,2,2,3,5,4,1,3,2,1,3,4,3,3,2,5,2,4,5,2,3,5,4,3,3,4,2,5,"Botellas pl!sticas",3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,4,1,NA,".",NA,1,5,1,1,2,1,2,2,2,2,2,2,1,63,80,3,20,1,1,0,0,0,1,0,0,30000,2,NA,NA,NA,NA,1,NA,2,NA,NA,5,7,3,10000,20000,70000,0,150000,20000,50000,0,3,3,1,1,3,1,2,1,3,1,3,3,1,3,1,2,3,3,1,1,3,2,1,1,2,2,1,3,1,4,3,-0.255852369263705,-0.299657176340804,0,1,0,0,1,1,0.181701854147508,-0.55309859224022,-0.681110422384453,0.905145733657921,-0.435032585002397,0.273326873699,-1.11490235903058,-0.253026509111289,-0.549672782204755,-0.422544349886732,0.271285329316828,-0.319407907018237,-0.708117867982782,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710459,"a662292a-126f-4ebb-8151-83bedc32e4f6",2023-07-19 20:46:36,2023-07-20 01:05:01,1688,"complete","8b19635c4087f9dd",3,2,40,4,7,13,1,NA,".",1,NA,4,2,4,4,4,5,4,5,1,5,2,3,4,1,2,1,4,1,3,1,NA,1,0,1,0,0,2,1,2,5,3,1,3,4,5,5,3,5,5,3,5,3,2,5,5,4,2,3,4,5,3,2,3,3,3,5,3,1,3,4,2,4,4,2,5,4,5,4,2,2,2,2,"Gente consumista sin necesidad.",2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,NA,".",3,1,5,3,1,2,1,2,2,2,2,1,0,1,36,60,2,10,0,0,0,0,0,0,0,1,NA,3,NA,NA,NA,2,1,NA,NA,NA,NA,5,4,7,40000,80000,0,50000,2e+05,0,45,0,3,3,3,3,3,3,3,1,3,1,2,3,1,1,1,3,1,3,1,1,3,1,1,1,1,3,3,3,3,5,1,-0.274894576866305,-0.368160133859696,0,1,0,0,1,NA,0.253187745976185,0.247731561843529,-0.655310534573773,0.245078728066183,-0.264113176643276,0.0386588342250653,-0.930217782041241,0.14875208520675,0.0945896022745435,0.141537693000551,0.79416721939198,-0.330714687540393,-0.425372746474585,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710805,"2b61aa13-534c-4a60-8788-9cf7d62aacd7",2023-07-19 20:48:21,2023-07-19 21:10:46,1344,"complete","9b1047b9f43b4c08",3,2,72,7,5,13,2,NA,".",2,NA,4,3,4,4,4,3,3,4,2,5,1,4,4,3,4,2,4,4,1,NA,".",1,1,1,1,0,4,2,3,2,2,1,4,3,5,1,4,3,5,5,2,5,3,3,2,4,3,3,3,4,4,3,4,4,2,4,3,1,3,3,2,2,3,4,2,2,4,2,4,3,2,2,"Comprar sin necesidad",3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8,1,1,NA,".",6,1,8,1,2,2,1,2,1,2,2,1,1,1,96,260,2,100,1,1,0,0,0,1,1,0,1e+05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13000,28000,56000,30000,350000,60000,42000,30000,2,3,3,3,2,2,3,1,3,1,3,3,2,3,1,3,3,3,3,2,1,3,3,1,3,1,2,3,3,3,3,-0.0844725008403099,0.248366483810331,1,1,0,1,0,1,0.399861704424495,-0.168643257674666,0.530402440740053,0.318185424938598,0.014489617070105,0.0578955245906401,-0.16325664638177,0.258503306264401,0.390242335336537,-0.359778483303677,-0.600512127914948,0.279584668614631,0.10849452583738,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548710852,"488ac92d-9ca0-4206-aa72-b6b91197e7e7",2023-07-19 20:48:38,2023-07-20 03:41:29,1605,"complete","b4a890ab9aff1363",3,2,40,4,6,14,1,NA,".",1,NA,1,3,2,1,4,4,2,4,1,4,1,2,2,1,5,2,4,1,3,3,NA,5,1,1,1,1,4,1,4,4,5,2,5,3,5,5,5,4,4,5,5,4,4,5,4,4,5,4,4,4,3,2,4,3,2,4,5,1,1,4,2,2,1,4,1,2,2,1,3,4,2,2,"Personas que les gusta gastar su dinero en lo que sea",1,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9,1,1,NA,".",NA,1,10,1,1,2,1,2,1,1,2,1,1,2,6,12,3,50,0,1,0,0,0,0,0,0,360000,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,9,3,13000,40000,90000,12000,16000,30000,60000,50000,3,1,1,3,3,1,3,1,3,1,1,1,1,3,1,3,1,3,3,3,1,3,3,3,3,2,1,3,3,4,5,-0.320595875112543,-0.0941483037841284,0,1,0,0,1,1,0.866742014735175,0.635927444282316,1.70172649144502,0.600237709014955,0.602736048261481,0.831543252814066,-1.14797491989371,-0.398457729142249,1.1046622667492,0.512583565578933,0.875441121302389,0.8728766719765,0.553920057491148,"Déficit (Gasta más)","Déficit (Gasta más)"
548711016,"4f3c68dd-cb1d-4897-923f-519d90bec6ba",2023-07-19 20:49:35,2023-07-19 21:17:19,1663,"complete","0c3c52455bc3cbd2",3,1,66,7,5,13,1,NA,".",1,NA,5,2,2,3,4,3,2,4,2,5,1,3,3,2,4,2,2,3,1,NA,".",2,0,1,1,1,2,2,5,1,1,1,3,1,3,3,5,4,3,5,2,2,3,3,3,2,3,4,3,5,3,1,1,3,1,5,5,1,1,4,3,3,3,3,3,3,3,3,3,4,1,2,"Que dicha sociedad vive pensando en comprar, aunque no sea necesario",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,3,1,NA,".",6,NA,3,1,1,2,1,2,1,2,2,1,1,1,90,240,2,15,0,0,0,0,0,1,0,0,2e+05,1,NA,2,NA,NA,NA,NA,1,NA,NA,7,2,2,11000,16000,67000,4000,160000,30000,50000,0,2,1,2,3,2,1,3,1,3,1,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,-0.103514708442909,-0.33390865510025,0,0,0,1,0,1,-0.0453477400298453,-0.326484424719967,0.24551398127466,-0.163112485061365,-0.270798233910869,-0.273668580616311,-0.431833650705276,0.0151273579284635,0.364658807495248,-0.334351672837971,-0.254215215221557,0.118596448481933,-0.387125474036726,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548711122,"4566bea1-e245-4a4b-b644-5c532ca6b307",2023-07-19 20:50:12,2023-07-19 21:07:19,1026,"complete","2fc7589113267c4a",3,2,34,3,6,9,1,NA,".",1,NA,4,3,2,4,4,4,4,2,2,4,2,2,3,4,2,2,3,2,1,NA,".",5,1,1,1,1,2,1,5,3,3,1,2,2,3,4,4,3,3,2,3,1,2,4,3,2,4,3,2,4,2,2,2,2,2,2,2,1,3,4,2,2,3,2,3,3,4,3,4,3,2,2,"Consejeros de consumo adecuado",3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,5,5,1,NA,".",NA,5,5,1,1,2,1,2,1,2,2,1,0,1,100,500,1,0,1,0,0,0,0,1,1,0,350000,1,1,NA,NA,NA,NA,NA,NA,2,NA,1,8,2,20000,20000,0,50000,250000,0,20000,50000,3,1,3,3,3,3,1,1,3,1,1,2,3,1,1,2,1,3,3,2,3,2,2,1,2,1,2,3,3,4,2,0.144033990390884,-0.436663091378588,0,1,0,0,1,1,-0.226223865169754,-0.602377813745229,0.317872007974898,-0.0380673293558544,-0.242670747331671,-0.294630954446311,0.16574993359352,-0.0801551982707266,-0.278837148647941,-0.683030135613708,-0.0989028639789574,0.162580307459485,-0.281931714565353,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
